title,genre,subgenre,description,cast,age_rating,thumbnail
서울촌놈,예능,여행,"서울촌놈 코 베어 가는

하드코어 로컬 버라이어티 <서울촌놈>

‘찐 서울 토박이’ 차태현X이승기에게 온

동네 전설들의 위험한 초대!

 

그 첫 번째 지역은? 함께 떠나자 ya ya ya ya 바다로♬

대한민국 제2의 도시, 여름 여행의 성지 ‘부산’!

 

‘홈타운 FLEX’ 제대로 느끼게 해줄 부산 로컬들의 등판!

만덕동의 살아있는 전설 ‘장혁’

그 뒤를 잇는 대배우, 장혁바라기 ‘이시언’

대체불가 래퍼! 까리하네~ ‘쌈디’

 

FLEX도 식후경! 첫 번째 장소는,

‘장혁’이 한 달 내내 출근 도장 찍었다는 단골 맛집!

예능신이 보우하사, 급 ‘웃음 치트키’ 장착한 장혁!

같은 부산 로컬도 등 돌리게 만든 사연은?

 

이어 지금의 ‘사이먼 도미닉‘을 탄생시킨

래퍼 정기석의 추억 스팟까지 공개!

눈물 콧물 쏙 빼놓는 갬동 모음 大예고!

 

과연, 전국구 스타 ‘서울촌놈’ VS 금의환향 ‘부산대표’ 중

어느 팀의 인기가 더 뜨거울지?!

사인회 현장(=aka. 자존심 대결)의 승자는?","차태현, 이승기",15세 이상,https://image.tving.com/ntgs/contents/CTC/caip/CAIP0400/ko/20231116/0815/P001274959.png/dims/resize/500
서인영의 카이스트,예능,관찰리얼리티,"* 서인영의 카이스트 12회

막바지로 치닫는 인영의 학교생활! 
카이스트에서의 마지막 관문인 기말고사를 앞두고 그 어느때보다 사력을 다하는 인영! 
성공적인 화학실험에 이어 그녀를 기다리고 있는 것은 더욱 어려워진 신소재공학 시험, 과연 인영은 끝까지 잘 해낼 수 있을까??

계속되는 기말고사! 
인영다운 발표로 좋은 평가를 받은 디자인 수업에 이어 그녀의 취약 부분인 영어 시험이 남아 있는데... 
외국인 교수와 일대일로 치뤄야 하는 영어 발표시험을 무사히 마친 인영! 
그녀에게 교수님이 내민 뜻밖의 선물은 무엇일까?!

며칠 후 다가온 성적 공개의 시간! 
한 학기동안 최선을 다한 인영의 카이스트 최종 성적이 낱낱이 공개된다! 
기말고사와 종강을 끝으로 학교를 떠나야 하는 인영을 위해 서인영 크루 친구들이 준비한 깜짝 이벤트!
인영을 울고 웃게 만든 이벤트의 진실은?! 
소중한 친구들에게 남기는 그녀의 선물까지! 
감동과 눈물, 그리고 뿌듯함이 공존하는 서인영의 카이스트 마지막 인사!",서인영,15세 이상,https://image.tving.com/ntgs/contents/CTC/caip/CAIP0400/ko/20231218/1028/P000137930.png/dims/resize/500
서장훈의 이웃집 백만장자,예능,토크쇼,"- 1만 평 대지에 집만 22채?! 이동은 무려 카트로! 신성일부터 슈퍼주니어까지 당대 톱스타 머리 맡은 1세대 헤어 디자이너 이상일! 美친 스케일의 뷰티 왕국 전격 공개!

- 보이는 족족 레어템 폭탄! '억' 소리 절로 나는 드레스룸 → MC 장훈·나단도 입틀막한 안방의 정체?! 탈탈 털어보는 백만장자 리얼 라이프!

- ""백만장자 별거 아냐"" 소신 발언의 진짜 의미는?! 부자가 되고 싶다면? 부자의 지갑부터 털어라! 미용계 발칵 뒤흔든 '초~고급화' 전략의 실체!

- 앙드레김 '양머리' 창시한 헤어계 전설! 새벽 2시 기상하는 K-뷰티 대부가 직접 밝히는 부와 성공의 핵심 비결! 궁금하다면? 무조건 '이웃집 백만장자' 본방 사수!","서장훈, 조나단",15세 이상,https://image.tving.com/ntgs/contents/CTC/caip/CAIP0400/ko/20250407/2305/P001770105.jpg/dims/resize/500
서진이네,예능,"버라이어티, 여행, 쿡방/먹방","이서진, 마침내 이젠 내가 사장!
일곱 빛깔 호수를 품은 멕시코의 작은 마을에
한국인의 소울 푸드, 분식집을 열다!

상무, 전무, 부사장을 거치고 드디어 사장이 된 서진!
새로운 한류를 선도하는 K-스트리트 푸드 ‘분식’으로
태양과 정열의 나라 ‘멕시코’에 새로운 식당을 오픈합니다!

경영 철학은 오로지 “수익이 왕이다!”
장사에 진심인 뉴욕대 경영학과 출신 서진!
사장이 되고 확 달라진 모습에 직원들은 당황하는데...

‘김밥왕’을 꿈꾸는 이사 유미와 ‘주방의 황태자’로 거듭난 서준,
승진을 꿈꾸는 우식과, ‘꿈나무 막내’ 태형까지!
첫 장사를 앞두고 모두 열정을 불태워보지만...

자꾸 옆구리가 터져버리는 김밥! 타버리는 핫도그!
심지어 오픈을 환영하듯 세차게 내리는 비...
사장님, 저희 첫 장사 괜찮을까요?!

“내가 알던 형이 사장님이 됐어요!”
아름다운 호숫가 마을 바칼라르에서

2월 24일 금요일 저녁 8시 50분 
¡Hola!~ [서진이네] 오픈합니다~!","이서진, 정유미, 박서준, 최우식, 뷔",15세 이상,https://image.tving.com/ntgs/contents/CTC/caip/CAIP0400/ko/20230217/P001697953.jpg/dims/resize/500
서진이네 2,예능,"버라이어티, 여행, 쿡방/먹방","추운 나라에서 곰탕 한번 팔아 보자던
곰탕 외길 10년 차, 사장 이서진...
마.침.내 북유럽의 ‘아이슬란드’에
서진이네 2호점 <서진뚝배기>가 오픈합니다!

알바 경력 多, 육각형 신입 민시의 첫 등장!
BUT, 첫 만남은 너무 어려워~♬ 
예상치 못한 임원진 면접이 기다리는데...
민시는 무사히 “합격!”을 받아낼 수 있을까!?

경) <서진뚝배기> 개업 임박 (축
2호점의 NEW 시스템 ★셰프 전담제★ 도입!
첫 영업을 책임질 선발 투수가 발표된다!
베테랑 유미, 믿.보 서준 그리고 루키 우식!
쟁쟁한 후보 중 사장님이 선택한 ‘오늘의 셰프’는?

이서진X정유미X박서준X최우식X고민시
6월 28일 금요일 저녁 8시 40분
<서진뚝배기> 화창하게(?) 오픈합니다~","이서진, 정유미, 박서준, 최우식, 고민시",15세 이상,https://image.tving.com/ntgs/contents/CTC/caip/CAIP0400/ko/20240701/0545/P001758020.jpg/dims/resize/500
서치9,예능,토크쇼,"국내 유일 미스터리 추리 랭킹쇼, 서치9!
열한 번째 이야기!

장동민 X 조우종 X 하니와 함께할 오늘의 스페셜 게스트!
‘나보다 많이 아는 사람은 없을걸?’ 인간 역사 자판기! 역사 스토리텔러 썬킴!

[서치9] 열한 번째 주제는! <세계는 넓고 미스터리는 많다9(구)!>
앞으로 앞으로~ 지구는 둥그니까 자꾸 걸어나가면~♬
온 세상 방.방.곡.곡 숨겨진 세계사 속 미스터리들만 쏙!쏙! 모아왔다!
호화로운(?) 감방생활을 한 정체불명의 철가면을 쓴 죄수부터
‘제 다잉 메시지는 머리카락입니다’ 나폴레옹의 숨겨진 비밀,
‘저 먼 바다 끝에 뭐가 있을까~?’ 아틀란티스의 전설을 찾아서,
‘불타오르네~!’ 동로마 제국의 꺼지지 않는 비장의 무기,
관을 열어 저주처럼 시작된 독소전쟁? ‘님아, 그 관(?)을 열지 마오’,
러시아의 비선실세! 죽어도 죽지 않는 ‘불사신’의 미스터리까지!

넓고 넓은 세계의 미스터리로 1위 후보에 오른 세 가지!
‘땅속에 어마어마한 골드가 있다고?’ 야마시타 골드의 숨겨진 진실! <숨기랬더니… 잃어버렸어?>
도시를 버리고 사라져 버린 외계 문명이 있다? <찾았단 말야~ 나오란 마야~!>
‘나? 신의 계시(?) 받은 소녀야!’ 기나긴 전쟁 속 등장한 여성 영웅 <마녀라고 놀리지 말아요~>
이 중, 1위를 차지할 세계사 속 미스터리는?","장동민, 조우종, 하니",15세 이상,https://image.tving.com/ntgs/contents/CTC/caip/CAIP0400/ko/20240212/0735/P001753278.jpg/dims/resize/500
서태화의 누들샵,예능,"여행, 쿡방/먹방, 토크쇼","<서태화의 누들샵# - 10회>

▷ 출연진 : 서태화, 손호영

▷ 줄거리 : 쫄깃하게 이어지는 스타들의 면 이야기, <서태화의 누들샵#> 
열 번째 초대손님은! 마스터셰프 코리아 셀러브리티의 우승자 ‘손호영’

대한민국 스타들의 스릴 넘치는 요리 서바이벌 ‘마셰코 셀럽’
11명의 경쟁자를 물리치고 우승을 거머쥔 ‘손호영’
그가 누들샵을 찾아왔다!!

‘미소천사’ 손호영의 놀라운 방황의 청소년기
가수가 되고 싶었던 아들과 고지식했던 아버지, 뭉클한 두 父子의 이야기...
그리고 오페라, 요리, 뮤지컬 까지!
꿈을 향해 달려나가는 손호영의 멈추지 않는 도전!
부드러운 미소 뒤에 숨겨진 진짜 남자 ‘손호영’을 만나본다.",정보 없음,전체 이용가,https://image.tving.com/ntgs/contents/CTC/caip/CAIP0400/ko/20130209/P000098181.png/dims/resize/500
서핑하우스,예능,관찰리얼리티,"‘서핑하우스’ 대망의 첫 손님맞이!
오픈 첫날, 본격적인 손님맞이가 시작됐다!
서핑하우스 첫 손님맞이부터 첫 픽업 길의 모든 것

매력 포텐 터지는 스페셜 게스트의 등장
EXID 솔지 & 영화 ‘극한직업’의 신스틸러 장진희가 떴다!
방송 최초 공개! 자매 같은 솔지&장진희의 절친 케미

서핑하우스 최초 강아지 손님 등장! 
힐링 게이지 충전되는 ‘개’스트의 무한 매력

‘혼돈의 카오스’에 빠진 스태프들
외국인 손님의 등장으로 멘붕에 빠진 재림, 슬기, 성우를 위해
해결사로 나선 ‘서핑하우스’ 사장님 여정!

첫날부터 바람 잘 날 없는 ‘서핑하우스’
조여정, 송재림, 김슬기, 전성우는 이 위기를 극복할 수 있을까?","조여정, 송재림, 김슬기, 전성우",15세 이상,https://image.tving.com/ntgs/contents/CTC/caip/CAIP0400/ko/20231218/2308/P000948844.jpg/dims/resize/500
선다방,예능,"관찰리얼리티, 연애리얼리티","따스한 봄바람에 설렘 가득 실어 온 공감 예능 어쩌면 오늘은...선다방 누군가를 만나 사랑에 빠진 게 대체 언제였나요? 내게 딱 맞는 인연을 만난다는 건 쉽지 않죠... 
매일매일 일에 집중한 바쁜 삶 속에서 인연을 만난다는 것이 더욱 어려운 현대인들... 우리는 어디서 어떻게 인연을 만날 수 있을까요? 
쉽게 이성을 만나기 힘든 시대에 기회의 장을 마련하고자 야심 차게 오픈한 ‘맞선 카페’ 선다방에 4인의 카페지기 이적, 유인나, 양세형, 로운이 모였다! 
카페지기들의 열렬한 응원을 받을 선다방의 맞선남녀는 어떤 사연으로 여기를 방문했을까?! 

▶ 다양한 이력의 소유자 4시 男과 공부의 정석 4시 女의 만남 미대입시를 통해 건축과 진학 휴학 후, 전공과 전혀 다른 셰프에 도전! 현재는 광고기획자로 일하고 있는 독특한 이력의 4시 남! 
그렇다 보니 한 가지 분야에 집중해서 경력을 쌓고 있는 커리어 우먼에 대한 동경이 있는데~ 토익 만점! 그야말로 공부의 정석 표본인 IT기업에 근무 중인 4시녀! 입사 후 열심히 자기 영역을 넓혀가고 있는 멋진 커리어 우먼! 
별명이 ‘리액션 여왕’일 정도로 잘 웃는 탓에 종종 소개팅에서 호감이 있다고 오해를 받기 일쑤! 과연 이번 소개팅에서의 4시녀 웃음의 의미는? 

▶ ‘행복’을 아는 5시 남, ‘행복’을 알고 싶은 5시녀 인생에서 가장 중요한 것은?! 성공? NO!!!!!! 돈? NO!!!!!!!!! ‘행복’이 가장 중요한 Y~O~L~O~ 라이프를 추구하는 외국계 제약회사원 5시 남! 그래서 일이면 일! 취미면 취미! 모두 열정 가득한 이 남자 
하지만 연애는 4년째 못하고 있다는데.... 취미생활처럼 연애도 즐겁고 행복하게 할 여자를 찾아요~ 기업과 정부기관은 물론 이란어 책 번역, 영화 자막까지 도맡아 할 정도로 이란어 통번역계에서 인정받은 워커 홀릭 이란어 통번역가 5시녀! 
인정받기 위해 높은 곳만 달려오다 보니 어느 순간 ‘혼자’인 것 같아 마음이 헛헛... 이제는 조금 쉬면서 인생의 소소한 ‘행복’을 찾고 싶은 5시녀 ‘행복’을 아는 남자와 ‘행복’을 알고 싶은 여자가 보여주는 소개팅 결과도 ‘행복’으로 끝맺을 수 있을까? 

▶ 첫눈에 운명? 19살부터 배를 타기 시작해 곧 ‘1등 기관사’로 진급 예정인 선박 기관사 8시 남 그러나 한 번 출항하면 6개월은 기본, 길면 8개월을 배에서 길게 보내는 탓에 최장 연애 기간은 3개월... 
멀리 바라보고, 서로의 버팀목이 되어 줄 여성분 어디 없을까요? “너와 미래를 함께 할 수 없을 것 같다”라는 전 남자친구의 이별 통보로 인해 독기를 품고 어학 학원, 조경 자격증 등 자기계발에 올인 했던 조경 디자이너 8시녀 
이제는 내 모습 그대로 사랑해주는 남자를 만나고 싶어요! 카페지기 뿐 아니라 제작진도 깜짝 놀란 8시 남의 돌직구 고백! 생각지 못한 8시녀의 대답까지!!","이동준, 유인나, 양세형, 로운",15세 이상,https://image.tving.com/ntgs/contents/CTC/caip/CAIP0400/ko/20240808/2136/P000507950.jpg/dims/resize/500
선다방 - 가을 겨울 편,예능,"관찰리얼리티, 연애리얼리티","1. 가을 하늘을 날아 다시 선을 보이다
깊어가는 가을, 허전한 옆구리를 채워줄 현실 연애 공감 예능 <어쩌면 오늘은...선다방> 3개월 만에 다시 문을 연 <선다방>이 가을 겨울 편으로 새롭게 돌아왔다! 따뜻한 분위기로 확 달라진 내부부터 더욱더 강력해진 매칭 시스템까지 여기에! 
남친짤의 정석, 훈남 배우 윤박이 새로운 막내로 합류! 30대로 접어들며 더 어려워진 연애에 <선다방>을 보며 특히 감정이입했다는데~ 본인의 맞선도 <선다방> 문이 닫기 전에 꿈꾸고 있다고. 
새롭게 돌아온 <선다방>의 첫 맞선남녀들은? 지난 봄 부터 오랜 기다림 끝에 다시 문 열기를 오매불망 기다린 사람들이라고. 드디어 두근두근 연애 세포를 깨우는 맞선이 시작되고 오늘의 하트 결과는 과연? 
▶ 3시 남녀 - 연애가 제일 어려워요 “일은 탄탄대로, 연애는 가시밭길” 27세 건설회사 주임 男과 “연애보다 공부가 쉬웠어요” 25세 일본 공인회계사 女가 만났다! 
내 마음대로 되지 않는 연애, 모든 게 서툰 사회 초년생들의 만남! 3시 남녀는 과연, 연애라는 어려운 숙제를 풀 수 있을까? 
▶ 5시 남녀 - 연애에 도전하다?! 머나먼 타지에서 산 넘고 물 건너 온 31세 텍사스 주유소 男 오로지 한국 여성을 만나기 위해 <선다방>의 문을 두드렸다! 
한국인이 거의 없는 텍사스 시골마을에서 하루 15시간 이상 일을 하며, 데이트 한 번 못한 채 연애 바보가 되어버렸다는 그! 유일한 희망이 되어줄 그의 맞선녀는 과연 누구? 
두 쌍의 맞선 남녀들도 어쩌면 오늘은...<선다방>에서 인연을 만날 수 있지 않을까요?","이동준, 유인나, 양세형, 윤박",15세 이상,https://image.tving.com/ntgs/contents/CTC/caip/CAIP0400/ko/20231127/0700/P000675755.jpg/dims/resize/500
선다방 감독판,예능,"관찰리얼리티, 연애리얼리티",고객센터 (평일 09시~17시/점심시간 13시~14시)1:1 게시판 문의대표메일 : tving@cj.net전화번호(ARS) : 1670-1525 (챗봇/채팅 상담 연결),"이적, 유인나, 양세형, 로운(SF9)",15세 이상,https://image.tving.com/ntgs/contents/CTC/caip/CAIP0400/ko/20180622/P000585539.jpg/dims/resize/500
설 특집 생SHOW 콘서트,예능,음악예능,"겉만 번지르르한 콘서트는 잊어라! 대한민국 콘서트 사상 최초! 
1950년대부터 2022년까지 격동의 한국사가 바로 내 눈 앞에서! 
무엇을 상상하든 그 이상의 본격 추억 소환 콘-써트, 생SHOW가 시작된다!
남다른 개성으로 똘똘 뭉친 트롯 정예군단! 
‘문희경, 한혜진, 금잔디, 정다경, 김광규, 허경환’ 등이 우리의 역사와 
맞물린 명곡들로 웅장한 스토리텔링의 감동을 선사하고 생난리 브루스SHOW의 
현장으로 초대한다.","문희경, 한혜진, 금잔디, 김광규, 허경환, 김원효, 김선근, 영기, 안성훈",15세 이상,https://image.tving.com/ntgs/contents/CTC/caip/CAIP0400/ko/20231205/0120/P001688045.jpg/dims/resize/500
설날엔 미스터트롯,예능,음악서바이벌,"미스터 트롯 완전 정복!
마스터 오디션부터 본선 1차 미션인 장르별 팀 미션까지 방송 중 최고 화제가 된 무대를 다시 만나며, 본방송에서 공개되지 않은 영상도 만나 볼 수 있다.",정보 없음,15세 이상,https://image.tving.com/ntgs/contents/CTC/caip/CAIP0400/ko/20200129/P001144939.png/dims/resize/500
설록 : 네 가지 시선,예능,교육예능,"지금까지 이런 역사 토크 프로그램은 없었다!
보다 신선하고! 보다 파격적인! 역사 프로그램계의 레볼루션 <설록 네 가지 시선>

박학다식 재간둥이 입담꾼 MC 장항준, 가요계 역사덕후 김종민, 
이름부터 역사 프로그램과 찰떡궁합(?) 코미디언 황제성, ‘연예계 대표 뇌섹녀’ 서동주!
누가 보느냐에 따라, 누가 말하느냐에 따라 이야기는 완전히 달라진다!
역사 전문가를 비롯해, 그동안 역사 프로그램에선 만날 수 없었던 
타 분야의 전문가들이 설록의 이야기꾼으로 뭉쳤다! 
4인 4색의 전문가, 그들이 바라보는 새로운 시선은?
 
′삼천궁녀 설’ 때문에 지금까지도 
한반도 역사상 최악의 호색한 왕으로 불리고 있는 
백제의 마지막 왕 ‘의자왕! 
술을 좋아하고 사치를 부리고 여색을 밝히는 등 
폭군이 갖춰야 할(?) 3대 요소를 모두 갖춘 왕으로  
1300년이 넘는 긴 시간 후손들에게 손가락질받고 있지만, 
사실은 억울한 가짜뉴스의 희생자라는데!
실상은 신라를 코너로 몰았던 전쟁의 신(神)이자, ‘삼국 문화의 중심’ 백제왕답게
남다른 안목으로 외교술에서도 뛰어난 능력을 자랑했다는 의자왕!
지금까지 알고 있던 의자왕은 잊어라!
새로운 시각으로 만나보는 ‘의자왕’의 진짜 이야기! 
4명의 전문가와 함께 지금까지 만나지 못했던 ‘진짜’ 의자왕을 만나본다!","장항준, 김종민, 신아영, 황제성",15세 이상,https://image.tving.com/ntgs/contents/CTC/caip/CAIP0400/ko/20240503/0356/P001756043.jpg/dims/resize/500
섬바이킹,예능,"스포츠예능, 여행, 쿡방/먹방","고군산도_1부

단군 이래 최대의 건설이라는 새만금 간척사업으로 탄생한 새만금 방조제
수많은 아름다운 섬과 망망대해 감상은 물론~!섬 투어에 빠질 수 없는 해산물 미식 여행이 기다리고 있는 고군산군도 투어! 특히, 어떤 섬에서도 만날 수 없던 이색 장소와 이색 풍경까지~! 특별한 추억을 선사해줄 고군산군도 섬 바이킹.",이윤기,15세 이상,https://image.tving.com/ntgs/contents/CTC/caip/CAIP0400/ko/20231218/1108/P001529910.jpg/dims/resize/500
섬브로,예능,버라이어티,"철저히 고립된 생물탐사 섬 여행기 <섬브로>! 어느 여름날, 평화로운 유부도에 두 남자가 떴다! 만능 재주꾼 생물인 정브르와 사냥이라면 물불 가리지 않는 남자, 사냥꾼 헌터퐝! 그들은 오늘도 무사히 생존할 수 있을까?","정브르, 헌터퐝",15세 이상,https://image.tving.com/ntgs/contents/CTC/caip/CAIP0400/ko/20231218/2141/P001658412.jpg/dims/resize/500
섬총사,예능,"여행, 힐링예능","▶ 희선보다 짐이 많은 자.. 용화보다 벌레를 무서워 하는 자.. 영산도에 도착한 의문의 게스트는 누구??
▶ 호동X희선X뢰하의 떼배 제작기! 폭풍 칭찬 받는 뢰하&희선과는 달리 핀잔만 받는 호동.. 과연 떼배는 잘 완성 될 수 있을까? 
▶ 용화의 흑산도 쇼핑 나들이~ 콧노래가 절로 나오는 쇼핑 타임~ 용화는 누구를 위해 쇼핑을 하는가! 
▶ 희선, 화가 되다! 영산도 벽화 페인팅에 도전하는 희선. 멋진 벽화를 위해 스케치를 시작하는데..","강호동, 김희선, 정용화(씨엔블루)",15세 이상,https://image.tving.com/ntgs/contents/CTC/caip/CAIP0400/ko/20250402/0605/P000378348.jpg/dims/resize/500
섬총사 시즌2,예능,"여행, 힐링예능","▶이연희가 섬총사에 왔다! 데뷔 후 첫 고정 예능 도전에 의욕 뿜뿜! ′′저 잠수도 가능해요!′′ 
▶NEW 섬블리 이연희, 이런 모습 처음이야! 무한 톱질부터 분노의 호미질, 네버엔딩 설거지까지! 눈웃음 쏙 들어가는 리얼 하드코어 섬살이 커밍순! 
▶요리꾼으로 거듭난 섬대장 ′강호동′, 케미 1인자 섬반장 ′이수근′, 그리고 더 정체를 알 수 없어진 초특급 달타냥들도 함께 돌아옵니다!","강호동, 이수근, 이연희",15세 이상,https://image.tving.com/ntgs/contents/CTC/caip/CAIP0400/ko/20240808/2111/P000585947.jpg/dims/resize/500
성유리의 론치마이라이프,예능,"관찰리얼리티, 버라이어티","＃줄거리
모범생 이미지의 성유리가 삐뚤어 진다? 그녀가 도전하는 2030 여성들의 버킷리스트 대 공개!

성유리의 버킷리스트 첫번째! 내가만든 드레스 입기, 부산국제영화제에 자신이 만든 드레스로 당당하게 등장한 유리!

처음으로 혼자 독립하게된 성유리! 그녀와 가장 가까이서 생활할 맞춤 식모(?)찾기 프로젝트~! 과연 그녀를 보필할 사람은 누구?",성유리,15세 이상,https://image.tving.com/ntgs/contents/CTC/caip/CAIP0400/ko/20231127/0556/P40770.png/dims/resize/500
성적을 부탁해 : 티처스,예능,버라이어티,"티처스 X 미미미누가 만났다! 
티처스와 함께 입시를 책임지게 될 ′입시 멘토′ 미미미누의 등장!
새롭게 시작하는 티처스의 첫 포문을 연 도전 학생이 읽은 책만 무려 8,000권! 
현직 전교 회장다운 리더십과 친화력까지 겸비한 중3 육각형 인재! 
뭐 하나 부족함 없는 도전 학생을 유독 작게 만드는 존재는 수학?! 
공부한 시간에 비해 저조한 성적 때문에 고민이라는데...
급기야 ′수학 울렁증′ 진단까지 받은 도전 학생! 
과연, 티처스의 솔루션을 통해 ′수학 울렁증′을 극복하고 목표 점수 100점에 도달할 수 있을까?","전현무, 한혜진, 장영란, 정승제, 조정식",12세 이상,https://image.tving.com/ntgs/contents/CTC/caip/CAIP0400/ko/20231104/1620/P001748144.jpg/dims/resize/500
세 개의 전쟁,예능,다큐멘터리,"[JTBC 신년 대기획]
2023년 새해, 지구의 호모 사피엔스가 맞닥뜨린 3대 난제...겨울 전쟁, 패권 전쟁, 기후 전쟁 그 앞에서 한국 사회가 택해야 할 길은 무엇일까?
약 1년 간의 글로벌 프로젝트를 기획하며 현장에 복귀한 손석희 jtbc 순회특파원이 11개국을 직접 누비며 세계적 오피니언 리더 40명과의 대담을 진행한 끝에 찾아낸 해법은 과연 무엇일까?",-,15세 이상,https://image.tving.com/ntgs/contents/CTC/caip/CAIP0400/ko/20250110/0141/P001690194.jpg/dims/resize/500
세 얼간이,예능,버라이어티,"* 세 얼간이 12회

▶얼간이 대결
-[튀김 대결] 튀김 대결! 집에서 오징어 튀김 한 마리 해 먹기 vs 달려서 3분 거리 포장마차에서 튀김 1인분 먹고 오기! 집에서 만들어 먹는 튀김이 빠를까? 달려가서 사 먹는 튀김이 빠를까? 
-[어묵 대결] 종민! 집에서 어묵 해 먹기 vs 수근! 달려서 3분 거리 포장마차에서 어묵 먹고 오기! 
-세 얼간이의 목숨음을 건 도전! 배구계의 레전드 김세진 vs 세 얼간이! 강스파이크 받아내기! 배구 공 속도 110km/h 10개의 스파이크 중 한 개만 받아내면 성공! 

▶얼간이 어워즈
제 3탄 [편의점 도시락 편] 
대한민국 4대 편의점 대상! 당신이 가장 먹고 싶은 편의점 도시락은?","이수근, 은지원, 김종민",15세 이상,https://image.tving.com/ntgs/contents/CTC/caip/CAIP0400/ko/20231218/1016/P000082085.jpg/dims/resize/500
세계견문록 아틀라스,예능,다큐멘터리,"허정무 감독과 그의 부인 최미나씨가 영국으로 축구여행을 떠난다. 원정버스를 타고 이청용선수를 응원하러 가고 만난다. 리버풀 광팬을 만나 그의 집을 구경하고, 힐스버러 참사가 일어난 장소를 체험한다.",정보 없음,전체 이용가,https://image.tving.com/ntgs/contents/CTC/caip/CAIP0400/ko/20231219/0029/P000135688.jpg/dims/resize/500
세계관 충돌 먹방- 먹자GO,예능,"여행, 쿡방/먹방","세계관 충돌 먹방 「먹자GO」 in 가평

1차 먹코스 : 솥뚜껑 닭볶음탕

프로 먹방러 김준현과 먹방의 4번 타자 이대호의 먹방 속
무식욕좌 김국진, 김태원 曰 우린 없다고 생각하세요^^

완소남(=완전 소식남)이 GO해야 다음 식사가 있다!
GO를 위한 본격 김국진, 김태원 침샘 유혹

먹투어는 기록 세우기? vs 쾌락 그 자체?","김국진, 김태원, 김준현, 이대호, 김호영",15세 이상,https://image.tving.com/ntgs/contents/CTC/caip/CAIP0400/ko/20231219/0051/P001668122.jpg/dims/resize/500
세계의 놀라운 날씨,예능,다큐멘터리,"날씨는 우리 생활의 전반에 영향을 끼치는 의식주와 다름없다. 인류의 역사를 살펴보면 날씨로 인해 전쟁을 치르기도 하고 날씨가 주는 영감으로 여러 발명품이 발명되었다. <최악의 날씨 Top 100>은 우리에게 큰 영향을 끼친 날씨의 역사적 순간을 모아 1위부터 100위까지 순위를 매겨본다. 파괴력이 가장 강했던 기후 재해는 물론이고, 타이타닉 침몰과 같은 역사적 사건에 결정적 원인이 된 날씨, 그리고 에어컨과 인공위성처럼 과학 발명품에 영감이 된 날씨까지 다양하게 알아본다.",마이클 다잉거필드,전체 이용가,https://image.tving.com/ntgs/contents/CTC/caip/CAIP0400/ko/20230809/P001742643.jpg/dims/resize/500
세계의 숨은 대자연,예능,다큐멘터리,"이 프로그램은 자연의 아름다운 풍경과 특별한 야생동물을 각 대륙별로 살펴보는 자연 야생 다큐멘터리이다. 지구의 숨겨진 장소를 발견하고 그곳에 서식하는 특별한 동물들의 모습을 보여준다. 영국과 호주뿐만 아니라, 러시아, 일본, 스페인, 독일 및 스칸디나비아를 탐험하며 자연의 보고를 알려준다.",정보 없음,전체 이용가,https://image.tving.com/ntgs/contents/CTC/caip/CAIP0400/ko/20240509/0050/P001756234.jpg/dims/resize/500
세계의 참사 사건들,예능,다큐멘터리,"이 프로그램은 사람의 실수나 기계적 결함으로 인해 일어난 사고, 사건을 복기하면서 유사한 사고가 사전에 방지될 수 있도록 예방법을 알아보는 다큐멘터리이다. 생존자의 진술, 목격자의 증언, 그리고 전문가의 설명을 통해 많게는 수천 명이 희생된 비극적인 사건을 다양한 관점에서 살펴본다. 또한, 풍부한 시각 자료와 애니메이션 효과로 그날의 사건을 실감나게 표현하여 피해의 크기와 정도를 자세히 설명했다.",정보 없음,15세 이상,https://image.tving.com/ntgs/contents/CTC/caip/CAIP0400/ko/20230810/P001742662.jpg/dims/resize/500
세계테마기행,예능,다큐멘터리,"인생 2막을 준비하는 중년의 여행법, 배우 전노민이 인도네시아를 여행한다. 발리에서 가성비 좋은 숙소를 잡고 팽리풍란 마을을 어슬렁거리다 강풍과 폭우를 피해 들어간 집에서 라면을 얻어먹는다. 비오는 우붓의 숙송 주인과 함께 차낭사리 의식을 하고 선상낚시를 경험한다. 화려한 꿈의 숙소에서 비교 체험을 하고 뜨갈랑랑 계단식 논에서 멍때리는 한가한 시간을 보낸 뒤 현지인의 바다 해초밭에서 극한 체험 삶의 현장을 체험한 뒤, 누사 랭봉안 악마의 눈물 바위에서 파도세례를 맞으면서 여정을 마무리한다.",유발이,전체 이용가,https://image.tving.com/ntgs/contents/CTC/caip/CAIP0400/ko/20231026/1340/P21097.jpg/dims/resize/500
